BTC_Close,BTC_Volume,SMA_14,RSI_14,MACD,MACD_Signal,BB_High,BB_Low,BTC_Close_Lag1,ETH_Close
-1.3564524145909718,0.6376912850320926,-1.3840038045614622,0.2760769394046875,0.4021224206659754,-0.38230308662185203,-1.4098488442246706,-1.3585393230849392,-1.3745689546334265,-1.7669312563367388
-1.3601324054089177,0.505708111817353,-1.3827731765635385,0.15994741575307855,0.3992681489894919,-0.35369601706847387,-1.4112381483998087,-1.3487765094126083,-1.3560016149319758,-1.7706559282227174
-1.3540477240813171,0.17342836797312342,-1.3809533753374483,0.3134184208564481,0.4028506317853236,-0.32481052377216213,-1.406985734337161,-1.348883769181578,-1.3596855826113967,-1.7636941754021231
-1.355282891573524,0.0367353224064376,-1.379321359317924,0.270401621068064,0.3827759753504953,-0.2973403443973143,-1.40368139286304,-1.3480613491894453,-1.3535943257416394,-1.7653881200179429
-1.372130176723237,0.4748369351014116,-1.3782186845523106,-0.2735526252940255,0.2913628551836892,-0.2763893448070177,-1.403285447425449,-1.3456555278627178,-1.3548308280442463,-1.7768325733871424
-1.372377530530539,-0.14198580697330512,-1.3764996120033381,-0.28101760622192884,0.21961892231388205,-0.2605521917458935,-1.4050021091771403,-1.3393404562732498,-1.3716963195761447,-1.777013940652425
-1.3680553581301524,0.08371189331109165,-1.3735762488460015,-0.1433163934058033,0.1800422346706117,-0.24752954487181977,-1.4042960612288546,-1.3378220441335624,-1.3719439406916754,-1.7743118882192546
-1.372919511964653,0.22595752980278383,-1.372419231103315,-0.3057721998380564,0.1289298635837642,-0.23814768646583284,-1.4040646827312682,-1.3376256665651538,-1.3676170974424313,-1.7788019432083537
-1.3730202208388174,0.001682767415954257,-1.3712940166157521,-0.3092347108745907,0.09025530650304286,-0.23151816378742712,-1.4037847608157001,-1.337270231006951,-1.3724865078297195,-1.7775860654025681
-1.3807500461587079,-0.08895098141962343,-1.3711955534766387,-0.574104612849309,0.03348981848570962,-0.22893591845153344,-1.4038482550535334,-1.3375096398593238,-1.3725873255371017,-1.7815651699339081
-1.3624326375465674,0.6320376411165857,-1.3702949551762473,0.057352622339670825,0.06283778631596722,-0.22424288310430662,-1.402624538563246,-1.3362016829091932,-1.380325504259499,-1.7641414014645689
-1.3632283035984079,-0.0777537171227448,-1.3692839550998341,0.02823778684620356,0.07507759003013863,-0.21866355430544396,-1.402479675517086,-1.3327750477009987,-1.3619883005445346,-1.7646204263243221
-1.356997128071251,-0.08104830409060959,-1.368196766272977,0.22595733775465046,0.10128142624384508,-0.21120000848118708,-1.4047382766688086,-1.324542105999575,-1.3627848264500608,-1.7505161028875433
-1.359630368373911,-0.1375526998128087,-1.3670868445071158,0.11908951508684174,0.10244003680116325,-0.2036442879023826,-1.4046556683564846,-1.3214408107047504,-1.35654691706863,-1.755408890982997
-1.3714948158353608,0.18257391878341936,-1.3681731556931243,-0.3297119943158413,0.05408181550857635,-0.19953864078922467,-1.405912871802947,-1.3181212672829423,-1.3591830030392364,-1.7640123324427983
-1.3715579166809317,-0.07395760605426843,-1.3689982673557508,-0.33199442264773793,0.019932771539936365,-0.19786743773389898,-1.4065135279763985,-1.3162754243727268,-1.3710602720718168,-1.7636055698920354
-1.3624170743042736,-0.04115794704477569,-1.3696026734355453,0.007507146306565606,0.02983826350672391,-0.19548039481673982,-1.406146863409773,-1.3153375749084184,-1.371123441108678,-1.754499758155051
-1.3503577283218966,0.46876564613996935,-1.3692469948542978,0.39616668348763223,0.07735360318267315,-0.1896881216945571,-1.4041233564921691,-1.3147468501914001,-1.3619727204834873,-1.7522568933168534
-1.3456818030473405,0.027850984847582857,-1.3673369830344382,0.5334235192394597,0.11895853839251104,-0.18091385127774395,-1.4011637799004364,-1.3152931263088776,-1.349900342308688,-1.7483712549890311
-1.3449472783045107,-0.05645881663537535,-1.3653560632767445,0.5554190730022268,0.14008662703027003,-0.1706226025000218,-1.398700805652694,-1.3148635029130702,-1.3452193638945984,-1.7425742229369943
-1.340705277327804,-0.0500615085543448,-1.363380933227285,0.6850256590765403,0.15967621375764426,-0.15892484692139483,-1.395963999995143,-1.3163107638016,-1.3444840453717577,-1.7409101610190434
-1.3362393616157244,0.10373637613327481,-1.3607320172077515,0.8184610569081058,0.1777125683798339,-0.14593207717349246,-1.392250597064295,-1.3179988809185856,-1.3402374601851723,-1.74099586420204
-1.3357972411793788,-0.04420177919961248,-1.3580438998969802,0.8319221604730953,0.17880552641310674,-0.1328564944356137,-1.3893069545445298,-1.3194122889900626,-1.335766718284924,-1.739896473970973
-1.2974417624384575,1.2994494413504791,-1.3520276582729096,1.674978890894107,0.3064467368099,-0.11064743262381509,-1.3757374786628178,-1.3287950338998193,-1.33532412006159,-1.7227659955165011
-1.3029399205586003,1.6358747883865272,-1.3477312960831185,1.4074802491621268,0.34679536840248926,-0.08554856839551603,-1.3668477138525306,-1.331528499240121,-1.296927191645029,-1.7314141130889575
-1.2949826194224727,0.4969988726587065,-1.3428028242977534,1.5471637951847699,0.3783639884590895,-0.058188162551947566,-1.3576408683015257,-1.3337337699042164,-1.3024312914683696,-1.7253043623373006
-1.2902042895209598,0.30131873311674057,-1.337979272094644,1.6275995620868557,0.3903600184858918,-0.029966363013839543,-1.348797792350082,-1.3354686375779217,-1.2944653911030863,-1.7242828981797425
-1.2937207155612405,0.6478821958057833,-1.3332195005692673,1.4451660488509657,0.35844478718911815,-0.004024052928060171,-1.3423276196871936,-1.3343125647972678,-1.2896818973962707,-1.7283383930872467
-1.2931347387630154,0.579091303544879,-1.327560601642348,1.4567636768378731,0.3147456248399872,0.018795720916210623,-1.336863522263376,-1.3319182047464357,-1.2932021235382205,-1.730886002270046
-1.28964578391797,0.45124100561250635,-1.3216451853039224,1.528004206294319,0.2757621586076975,0.03883001885754824,-1.3324933749109633,-1.3270352386616475,-1.2926155134915258,-1.7321783127188952
-1.2793933379025697,0.7607987388184637,-1.315649492721861,1.7228452031701562,0.2656932157575471,0.058146670857485865,-1.3259795941895223,-1.3255107209323482,-1.289122788232151,-1.7346885016067681
-1.2530472558034438,1.3447955060473769,-1.308622060525689,2.0990321363420814,0.33208630320460575,0.08221422442281633,-1.31506008506106,-1.3261205767082684,-1.2788592626897626,-1.7270861093921197
-1.2572476354699484,0.8806172748876397,-1.302235644959192,1.87849408588043,0.3312575243609692,0.10622465131193623,-1.3066637801915264,-1.3249504190838126,-1.2524847091285862,-1.7264377774223765
-1.2668471036101305,0.6212379048199276,-1.2965955153002815,1.3989927112765699,0.2679715217212046,0.12571071377781462,-1.3015775710640634,-1.3207123598232273,-1.256689628026003,-1.7277225502741678
-1.2991630645728192,1.4548508133241735,-1.2935954776284961,0.1731655944244393,0.08576246114520925,0.13216662474532737,-1.302622000229379,-1.311615614225353,-1.266299470038544,-1.7489597652071711
-1.3051300794983325,1.1461885991342315,-1.2913488708132832,-0.006023375821020685,-0.06598058671707793,0.12777124422132555,-1.305148754604751,-1.3014486778911039,-1.2986503539416798,-1.7514405081551356
-1.2973090415199142,0.4012144978221603,-1.288569383606412,0.19384879669679345,-0.1404768030012626,0.1180493097737542,-1.307086796041931,-1.292106456995898,-1.3046238172506137,-1.7483014864271047
-1.2793460452413625,0.5711003414745569,-1.2872625723007785,0.6006004292707648,-0.1255215821682165,0.10939846866588891,-1.306837862429622,-1.2846492896861048,-1.2967943272987614,-1.7391782184606723
-1.2614515573756193,1.1117206948708502,-1.2842664234623964,0.9364277924858105,-0.05525753561843665,0.10577442187939488,-1.3045111841446635,-1.2781530505172973,-1.2788119189207205,-1.7357103461664207
-1.2770998510926939,0.7004590120008405,-1.282974990601524,0.4475835672618455,-0.07567195467002252,0.10069154502875288,-1.3055892783762353,-1.2695064671768266,-1.2608980929905826,-1.7424750929689583
-1.2752161335242262,0.10386678058775457,-1.2818925968232726,0.485944582697947,-0.08804054556517232,0.09472520061582708,-1.307131977576549,-1.2605798405353321,-1.2765632973738825,-1.7378081369169454
-1.2638819102775305,0.2988248308612829,-1.279737739534852,0.7123502389762996,-0.060218201455336635,0.09074984703524121,-1.307934730838428,-1.2517597580371402,-1.2746775441253824,-1.7318234820985163
-1.2617273244630411,0.38551743238785935,-1.2774696026248364,0.7544532968808061,-0.041863730367085746,0.0880882414626985,-1.3103403642308007,-1.2408993839285907,-1.2633310723057936,-1.7250218644707442
-1.261632286939882,0.2575419206960098,-1.2754465629098268,0.7564207037177354,-0.03779844814952083,0.08571831581778439,-1.3083367421520384,-1.2393106776844596,-1.2611741580916576,-1.7260134741083666
-1.2695835587327482,0.12284154486439242,-1.274738133938194,0.4654052992489082,-0.07203930942378128,0.08090026186119224,-1.308131346928343,-1.2359101141565216,-1.2610790178641484,-1.7291106797839342
-1.2866092559179076,0.26111686617617824,-1.2771618677262258,-0.0845992306959543,-0.16128612259786868,0.06969986924252039,-1.308377080234612,-1.2347126991588837,-1.2690388823704302,-1.7385408195289045
-1.2827190105954154,-0.21218552359450948,-1.2790013240252744,0.020563547056561438,-0.2040395166084692,0.05544239140673244,-1.3084237317222087,-1.233842356535031,-1.2860829787425907,-1.7318137888895895
-1.2816883320482608,-0.31579085510535754,-1.2800731071937006,0.04942002257282153,-0.225338093910512,0.03966227000547634,-1.308644711653727,-1.2322744874660332,-1.2821885293425568,-1.7304055121577804
-1.297853491216426,-0.07748612521818894,-1.2799785342486742,-0.4469082689108846,-0.2939993315012803,0.018971972811898982,-1.3083166205817411,-1.2331685411015945,-1.281156736970393,-1.7362447265754086
-1.293355450409781,-0.13869937067244484,-1.2791282104817316,-0.3068704319984232,-0.3130707103704741,-0.003081770468136462,-1.308163406291322,-1.2337503150294842,-1.2973393653665843,-1.7335214420697778
-1.296129212093829,-0.22345611648728064,-1.2790430072031913,-0.391449366863557,-0.3257579848597944,-0.0260423976288326,-1.3079430216621695,-1.2358304909821058,-1.2928364636550942,-1.7366768774437384
-1.2827791909778439,-0.06645693160147761,-1.2792909373412156,0.022110874010726183,-0.274510117806651,-0.04533716603582701,-1.3114243250575364,-1.2350475961304799,-1.2956132228645514,-1.7302494345872996
-1.2694766886234383,0.014448184469925088,-1.2798704850944005,0.3764155526943613,-0.1854332876373763,-0.05826050162306563,-1.3133672352169785,-1.234134663467352,-1.282248774760214,-1.7201140011811749
-1.272819431894393,-0.058692146200651385,-1.279561367741368,0.2588012788014737,-0.13733421619959466,-0.06774325833131903,-1.3140919089769452,-1.2339480578698452,-1.268931896769631,-1.719343292448731
-1.2627368249419897,-0.06733046660281408,-1.2786601544120404,0.5174930699628028,-0.06839809633894925,-0.07229515608612702,-1.3126571600643784,-1.2316342566925418,-1.2722782524482228,-1.69933419863337
-1.2719730251506676,-0.3135314572136967,-1.2792444672787942,0.18679651666920627,-0.06000720006821614,-0.07624655224378644,-1.3136592225043264,-1.2268591663803,-1.262184749509079,-1.7098324088369594
-1.2447219386279937,0.055823923093694154,-1.278016396005141,0.8068528173464832,0.04258756955341469,-0.0728598049164221,-1.3092314746050129,-1.2262437558738748,-1.2714309310167882,-1.6950442351459831
-1.2693203025325939,0.25172042127878014,-1.2785715984093902,0.06579315216027871,0.01050261531122907,-0.07176753041918431,-1.3087546087414006,-1.2257017110540407,-1.2441503950195076,-1.7040677109629558
-1.2644229684684576,-0.4511059418341308,-1.2781989180879825,0.17509757112038324,0.002733714395134998,-0.07123061418503457,-1.3091372350500357,-1.2255833371523723,-1.2687753416767833,-1.6976410570886389
-1.2588694534404954,-0.40562570392630687,-1.2761956436612938,0.29928111103116284,0.012977932488469287,-0.06996073970294459,-1.3075141206533323,-1.2254719202325792,-1.2638727152029283,-1.6974129285436645
-1.264082800458324,-0.5256091462194633,-1.2748497997891741,0.14251481285144404,-0.005154096971989318,-0.06998745878423669,-1.3067197552685395,-1.2251762200218237,-1.2583131986491314,-1.7003716678568306
-1.264540201511498,-0.678373378023917,-1.2736114199774293,0.12830499027939285,-0.02285415628103526,-0.07127989442938319,-1.3067904529101084,-1.2251662653778383,-1.2635321795828953,-1.6997167140728495
-1.2604818128788011,-0.45071838267421205,-1.2709125641525847,0.23503091471479928,-0.022919998967963224,-0.07257682562420642,-1.3066299187292962,-1.2252160577453497,-1.263990074936386,-1.6967288669549705
-1.259994189742529,-0.6262487082961106,-1.2685033270864152,0.24833658017665658,-0.024851970103373,-0.07401173782170663,-1.3064169110681612,-1.2252837106269112,-1.2599273005184515,-1.6956738147013637
-1.259059943004163,-0.5152524208066436,-1.2658263102315246,0.27544145179571977,-0.026185209485647527,-0.07554182305903702,-1.3053353081236327,-1.225386662552578,-1.2594391504217164,-1.6969650543887618
-1.2561892219437911,-0.41633177517495,-1.263906072875266,0.36191967421172666,-0.01999425797454312,-0.07662894815992774,-1.3038962030741497,-1.2237329770604344,-1.2585038940694555,-1.694625792842022
-1.2773474310003683,-0.1904801694282827,-1.2644744711879647,-0.40330036593274654,-0.09661391748788677,-0.08319592342127793,-1.303990894135289,-1.2230376177308595,-1.2556300707024328,-1.7091611822967132
-1.271209559560183,-0.5703292620936433,-1.264358211669535,-0.20064429919106738,-0.12181392319921698,-0.09156511330975177,-1.3039550334050667,-1.221936198400805,-1.276811144834126,-1.703814574502509
-1.271424354913873,-0.8213330872180793,-1.2649855956113616,-0.20803633973929483,-0.1362606764609257,-0.10096743224009407,-1.3057370010051614,-1.2169930445551667,-1.270666640370741,-1.7025074706388732
-1.2748389604198254,-0.75033263499969,-1.2651925637337167,-0.3301627665340515,-0.15452746806562295,-0.1116761077622341,-1.307351883117155,-1.2131061109287211,-1.2708816678476642,-1.7069340689230217
-1.2723726575587175,-0.3669323968038037,-1.2671894048488823,-0.23630411057359257,-0.15253925790107042,-0.12224246666463753,-1.3102921674489278,-1.2071150076938404,-1.2742999634207286,-1.7107989542032433
-1.2690030837102493,-0.6223096944172215,-1.2671664963817084,-0.10645124323195072,-0.13434384598073518,-0.1315073426456121,-1.3112333337629916,-1.2045241560039597,-1.2718309952962221,-1.7066557132126057
-1.2712322826475995,-0.691341253869963,-1.2676582419508946,-0.20028213148631566,-0.12697496495405639,-0.1402450810154133,-1.3112167807854378,-1.2047347745713213,-1.2684577800450743,-1.7079372033352112
-1.2738722305946382,-0.811098398175957,-1.2687416916195313,-0.3134298598023823,-0.12799104409539833,-0.14905539996894396,-1.3111694066359607,-1.2049043820101837,-1.2706893880143522,-1.7087932348485568
-1.2786502590289879,-0.7184741699885713,-1.2697937040569025,-0.5152216946531666,-0.1416909354283431,-0.1588454805460062,-1.3110829369635773,-1.206740002062586,-1.273332188878098,-1.7133756289238566
-1.2769399604460785,-0.8429096634520494,-1.2706891725805511,-0.431873807290877,-0.13875490409321634,-0.16842549111308833,-1.3108825346172976,-1.2075134691624763,-1.2781153807919636,-1.7114034131314197
-1.2780478522703753,-0.9327533983568556,-1.2719577323520204,-0.48248879805782213,-0.13547185215637952,-0.17777061781024092,-1.315067434779579,-1.2063089421558095,-1.27640323393799,-1.7116660455552628
-1.2647316708434453,-0.645266423851624,-1.2722998571650617,0.1362730417107004,-0.07947924689949014,-0.18311096239820465,-1.31476114122217,-1.2061626620751573,-1.2775123230294902,-1.69916098887967
-1.2654671376711595,-0.8490829014834372,-1.2727625630272847,0.09848245383317532,-0.0442286799948275,-0.18593004624452253,-1.3148587890489238,-1.2061636296405434,-1.2641817511837978,-1.6976753778109437
-1.2776627279695483,-0.7518256864008886,-1.2743133067828603,-0.47440074957046596,-0.06534270617423542,-0.19025919411056974,-1.3159034029037593,-1.207005396959238,-1.2649180128096076,-1.7054034013395456
-1.2795456918701082,-0.7690194414233903,-1.2744720577251976,-0.5541297822545755,-0.08310036822681983,-0.19585835570133076,-1.3162030932138027,-1.2083453349049906,-1.2771267825357782,-1.7080145658500612
-1.2834776150278955,-0.782677392750486,-1.2753580150712773,-0.7205593779620728,-0.10508374809480021,-0.20302976764548408,-1.3162701035663489,-1.2103332918071967,-1.279011781301903,-1.7110398191739007
-1.2880127362955984,-0.8358190419169677,-1.2765559716980137,-0.9056055251109504,-0.13052471038692598,-0.21202072753921736,-1.316742326665269,-1.2127899416253363,-1.282947953577284,-1.717233779678109
-1.2842237462565036,-0.970726992425589,-1.277233709092931,-0.6908655900366589,-0.12629210482977943,-0.22070891969114906,-1.3181583914488735,-1.2137950937792341,-1.2874879758216324,-1.7150294340742223
-1.2823996061361385,-0.8762356851482046,-1.277957821302426,-0.587718559066986,-0.11053906943462997,-0.2282703806681991,-1.320277856623047,-1.2138897987400283,-1.2836948911287025,-1.7124000525300695
-1.2844394083282875,-0.9122852538927225,-1.2790725802980807,-0.6850978865187469,-0.10217808970090517,-0.23523380952309242,-1.3236600240163092,-1.2130599317397754,-1.2818687797119597,-1.714135799109386
-1.280953694255245,-0.9005587443835132,-1.2797746276641633,-0.47488300507448594,-0.0786064116506151,-0.2405113062250784,-1.323677790760178,-1.2134327109061294,-1.2839107862603574,-1.7097052559146277
-1.2850021344715605,-0.8822856654747462,-1.2805783915635742,-0.6815307466699482,-0.07392109620096522,-0.24545366762146673,-1.3240567285146803,-1.2144988334063578,-1.2804213052751958,-1.7112945195096247
-1.286395402649102,-1.0444377842821486,-1.2811377195601543,-0.7519335805950397,-0.07152195126403214,-0.2502244079859435,-1.3244566265846278,-1.215669250490618,-1.2844741205257781,-1.7149925914269206
-1.2846518296280685,-1.0836554974895354,-1.281694644589697,-0.6327502305576208,-0.05914122880440785,-0.25410962499625617,-1.3246931200365548,-1.216466036664648,-1.2858688943686363,-1.7115882181045194
-1.2869109868647493,-1.0531705102724749,-1.2823347101016151,-0.7582974259123675,-0.055561316201044875,-0.25773877398553674,-1.3251924561048294,-1.2174742716235882,-1.284123437117799,-1.7128896722926035
-1.2752755225553518,-0.8051702843057422,-1.2830961513018708,-0.025779146339130924,-0.007125393724314461,-0.257903655927279,-1.3261163114304897,-1.2170900711000194,-1.28638503576149,-1.7001055272803383
-1.2800294336166558,-1.006600918208269,-1.284147790911967,-0.3038100638362154,0.007390183625794094,-0.257030330494459,-1.327049035234047,-1.2169709779495463,-1.2747369973365459,-1.702353562769228
-1.273235833413389,-0.7149855147952284,-1.2838280956055124,0.06577814928524849,0.04177943990933904,-0.25369738986471646,-1.3269589702200908,-1.217005716307968,-1.279496045814406,-1.695341315092829
-1.2790380965342825,-0.7996272123657782,-1.2837914387923939,-0.2666752722387354,0.04098708306248016,-0.2504211021409965,-1.3269829035441414,-1.217020340837733,-1.2726951039605043,-1.6987152280697364
-1.279005688814252,-0.8563648298867733,-1.2834684914524073,-0.26482135656208755,0.03926337989403184,-0.24726808061700398,-1.3271394963469365,-1.217064564674782,-1.278503637422226,-1.7005904976839392
-1.280489811658065,-1.0359351296613204,-1.2829252113568639,-0.3529984311965532,0.031440060961266836,-0.2446745845278231,-1.3272811596475638,-1.2171670868618654,-1.2784711946800937,-1.7020002537572267
-1.279094734677545,-0.9761243031537314,-1.282554811540979,-0.2627788505714376,0.03057397006350263,-0.24214301872006594,-1.329979446568369,-1.2156134111486117,-1.2799569213732787,-1.699531697765253
-1.2803637230171094,-0.8235466023603073,-1.2824077869689259,-0.3462184543514696,0.024361409030026454,-0.24005577561250172,-1.3332647036432297,-1.213439171855736,-1.27856033677272,-1.701865070124011
-1.280379173209217,-0.7954322853103398,-1.2821145705631134,-0.3472871121905599,0.01960788829902004,-0.23830850241257026,-1.3335679048357494,-1.2133848342244498,-1.2798306964719126,-1.7013046955718985
-1.2823231088435085,-0.9068668044440499,-1.2822134650388919,-0.48638540427392224,0.008961030815116905,-0.23732270449417903,-1.3337544866168134,-1.2134720014744413,-1.2798461633606038,-1.702955584306206
-1.2846618910946361,-0.913371105256399,-1.282188893816498,-0.6512153117017241,-0.006286433775706061,-0.237427428284828,-1.3337419701912312,-1.213615640411191,-1.2817921997508799,-1.707371559509641
-1.2839223544602203,-1.0013822115082625,-1.2820102986661974,-0.5855092198319526,-0.012439049736483396,-0.23797219091735367,-1.3340041944241228,-1.212866287490855,-1.2841335094575075,-1.7081728272103438
-1.2836272557909663,-1.0855420165542857,-1.2819363074195838,-0.5579211150637513,-0.014164829663543259,-0.23864037603343352,-1.3340135671137698,-1.212790391836682,-1.283393173626872,-1.7056699223181326
-1.2825939770895305,-1.0513999069802704,-1.281624547619221,-0.45722597072013915,-0.010324245483389559,-0.23903386565706208,-1.3340180368660521,-1.2128064226034847,-1.283097756052874,-1.7028964951808587
-1.2834269308611037,-1.0107815503219584,-1.2822132146731304,-0.5314297077111354,-0.009958894405764532,-0.2394012167571271,-1.3340354692439098,-1.212675836565171,-1.282063360716516,-1.7050518816262854
-1.2752981702759778,-0.796201098394396,-1.2818715388856396,0.1968225230687747,0.020756166088486384,-0.23757175168713324,-1.3332713917398316,-1.2129425602383075,-1.282897214637554,-1.6968678546091311
-1.2694916489314059,-0.8726688857588925,-1.2816011465846249,0.5969352778821808,0.06039454557473265,-0.232907255507008,-1.3312126169710863,-1.2136315792097796,-1.2747596695319197,-1.6810105819649843
-1.2673419619583164,-0.7923801616227206,-1.280756491425086,0.7300422894755164,0.090123251364315,-0.226116490454385,-1.3291029843206135,-1.2139929893471784,-1.2689468732447782,-1.6694703658907333
-1.2690467587654997,-0.871648532007845,-1.280037291282976,0.5504117596112492,0.09787228906931204,-0.21877149137743804,-1.327709849613509,-1.213901967743297,-1.2667948631660806,-1.6652910148790498
-1.2636359507558577,-0.8687982578379674,-1.278820162625919,0.8856690626593295,0.11703770818836332,-0.21005573389697405,-1.3254801130246856,-1.2139418257186065,-1.2685015022987154,-1.6423541492988094
-1.2548358604819614,-0.6749124284729228,-1.2770682690305757,1.3160271132625503,0.15438100094882354,-0.19866909674990024,-1.3211325274080823,-1.2167399407276687,-1.2630848469826568,-1.6371956151179243
-1.212940855779389,0.0638246477294661,-1.2721992182930537,2.29441228777046,0.3209479568651537,-0.17536921860628407,-1.3027250646298147,-1.2307085849955286,-1.2542752467013398,-1.6262351881915724
